Date,Open,High,Low,Close,ATR,Direction,Body_ATR,Range_ATR,UpperWick_ATR,LowerWick_ATR,CloseLocation,DirStreak,Range_Expansion,fwd_1D,fwd_2D,fwd_3D,fwd_5D,fwd_10D
2003-12-15,1.2186946868896484,1.2324985265731812,1.2178043127059937,1.2319974899291992,0.010531095534893188,1,1.2631927035011659,1.395316737798119,0.047576877668788084,0.08454715662816517,0.9659024532710281,2,1.3732803914490834,0.016012660775805657,0.6637786087786263,0.8325876331494515,0.638976358529838,1.3220057118860995
2003-12-16,1.2314057350158691,1.2358952760696411,1.2304966449737549,1.2321947813034058,0.009846766943025593,1,0.08013252391390231,0.5482643315438728,0.37580809900821205,0.09232370862175843,0.31454942919601653,3,0.5293592330153148,0.6477659480028239,0.8165749723736491,0.5101897288034748,0.6316451850934078,1.8254167025218992
2003-12-17,1.2319974899291992,1.242004632949829,1.229997158050537,1.2402024269104004,0.010134861337194446,1,0.809575652612972,1.1847695296259402,0.17782246638290972,0.19737141063005856,0.8499096558981792,4,1.14135558496655,0.16880902437082837,-0.13757621919935462,-0.02480225024879977,0.41010332012670164,1.5044611538686954
2003-12-18,1.2402024269104004,1.2441989183425903,1.2365983724594116,1.2422977685928345,0.009796952609992348,1,0.21387688252130055,0.7758071500138294,0.19405521547759577,0.3678750520149331,0.7498666833965933,5,0.7755032536641732,-0.30638524357017466,-0.19361127461962188,-0.18492978728024098,0.20145417084268175,1.271463131856477
2003-12-19,1.2422051429748535,1.2435026168823242,1.235101580619812,1.2384973764419556,0.00961083043032833,-1,0.38579044337288165,0.874121786188377,0.13500122771663325,0.3533301150988621,0.40421154200899634,0,0.8732540618773357,0.11277396895056256,0.1214554562899291,0.5476795393260461,0.3784626352061483,1.5778483754266461
2003-12-22,1.235696792602539,1.244601488113403,1.235696792602539,1.2398948669433594,0.009516679107733092,1,0.4411280755919393,0.9356935765153868,0.4945655009234474,0.0,0.47144501860827437,0,1.0522564249933584,0.008681487339389102,0.43490557037551175,0.3950654454623073,0.6830293533562707,2.29641925224548
2003-12-23,1.2398948669433594,1.2672022581100464,1.2388043403625488,1.2400025129318235,0.01203417759303502,1,0.008945022427326926,2.3597722011293336,2.26020805891756,0.09061911978444685,0.04219226845884727,1,2.174030890314204,0.42622408303611814,0.38638395812293863,0.25700717891622876,1.1937715174284964,2.555789886912391
2003-12-24,1.240094780921936,1.2471938133239746,1.2400025129318235,1.245298981666565,0.011388460632917164,1,0.4569713952021491,0.6314549985241547,0.16638171904751145,0.008101884274494103,0.7365105677579857,2,0.5943665968435943,-0.03984012491318893,-0.1692169041198982,0.24812378298075982,1.0943578337420055,1.49805749888434
2003-12-25,1.2457022666931152,1.247007131576538,1.244307279586792,1.244802951812744,0.010229979480494356,-1,0.08790974430457578,0.2639156798793134,0.12755303037614646,0.04845290519859121,0.18359237018713076,0,0.24281514614152494,-0.12937677920670912,0.2879639078939588,0.8073875593055557,1.07000896101377,2.592633043646873
2003-12-26,1.245004415512085,1.2471004724502563,1.242699146270752,1.243193507194519,0.009452825707029029,-1,0.1915732262173568,0.4656095770634607,0.2217386634572961,0.05229768738880776,0.11232090138403618,1,0.426525665937326,0.41734068710066713,0.9367643385122724,1.2635747378619115,1.1993857402204795,3.3769541382062367
2003-12-29,1.2433944940567017,1.2507973909378052,1.242992639541626,1.2483927011489868,0.009233082465582385,1,0.5413367757643969,0.8453029013086918,0.2604427933772041,0.04352333216709077,0.6918941210612333,0,0.7728219196192457,0.5194236514115997,0.8462340507612446,0.7820450531198135,1.613389898889208,2.038021933298778
2003-12-30,1.2485953569412231,1.25629723072052,1.248299241065979,1.2548940181732178,0.009068403424110203,1,0.6945722347605701,0.881962268383068,0.15473644937007533,0.03265358425242266,0.824554343289811,1,1.3287807428591702,0.32681039934963696,0.26262140170822257,0.26262140170822257,1.3620183694839079,1.8708809861549034
2003-12-31,1.2550044059753418,1.2648941278457642,1.253007173538208,1.259001851081848,0.009444210208569663,1,0.42326939132282865,1.2586499077254705,0.6239036016552866,0.21147691474735528,0.5043072757358285,2,1.7083437554609093,-0.06418899764141228,-0.06418899764141228,0.7671558481279759,0.40369966514234423,0.48336430302341565
2004-01-01,1.259001851081848,1.2607955932617188,1.2473959922790527,1.2581939697265625,0.009971595645115842,-1,0.08101826267705996,1.3437770101748194,0.17988517020838235,1.082873577289377,0.8058432084267464,0,1.4727871636229273,0.0,0.8313448457693838,1.0993969677756783,1.5226240826330895,0.15110096379476276
2004-01-02,1.2581939697265625,1.2628016471862793,1.2526932954788208,1.2581939697265625,0.00998982978676153,0,0.0,1.0118642582733524,0.4612368336668626,0.5506274246064897,0.5441712365115867,0,0.9871890694961547,0.8313448457693838,1.0993969677756783,0.4678886627837522,2.1775683979857376,-1.472516281255076
2004-01-05,1.2639029026031494,1.2694060802459717,1.2636953592300415,1.2686975002288818,0.01015280055111455,1,0.47224385051138257,0.5624774156824411,0.06979158248233859,0.020441982688719967,0.8759210938315416,0,0.5814969738608583,0.26805212200628287,-0.36345618298563326,0.6912792368636964,0.42463203440956476,-2.6590510558413416
2004-01-06,1.2689067125320437,1.2808033227920532,1.2672022581100464,1.2721028327941897,0.010612569101900188,1,0.3011636703099279,1.2815996344911011,0.8198288194237263,0.16060714475744695,0.36030816695007506,1,1.2430896488005352,-0.6315083049919245,0.4232271148574158,1.0781714302100573,0.5088626166710073,-1.042764162930219
2004-01-07,1.272394061088562,1.2739989757537842,1.2624987363815308,1.2640947103500366,0.010730925137947286,-1,0.7734049610668489,1.0716913243188735,0.14955976717671626,0.14872659607530841,0.13877745643768594,0,1.0585644404161794,1.0547354198493377,1.70967973520199,0.7880882173952044,0.07966463788108391,0.1429382242031993
2004-01-08,1.2640947103500366,1.2787070274353027,1.256502389907837,1.2774981260299685,0.012260753456549759,1,1.0931967376582137,1.8110336861560483,0.09859927529074072,0.6192376732070939,0.9455563548903282,0,1.7587827719245899,0.6549443153526474,-0.2666472024541397,0.0856355018135831,-1.371523118838346,-0.39141748738446064
2004-01-09,1.2774981260299685,1.2867032289505005,1.2712942361831665,1.2858924865722656,0.012680518697987657,1,0.6619887358100965,1.2151705410741063,0.06393605794402753,0.48924574731998227,0.9473851152715457,1,1.125966034606513,-0.9215915178067854,-0.5693088135390578,-1.6300150973209149,-3.650084679240824,-2.1687573753718103
2004-01-12,1.2848020792007446,1.289706826210022,1.2738043069839478,1.2740962505340576,0.013110118768399199,-1,0.8166080609805367,1.212995816971991,0.37411918960641377,0.022268566385040524,0.01835832083958021,0,1.0113860537899682,0.3522827042677273,-0.7084235795141277,-1.1048759163842021,-3.083683090250905,-2.0055605289071363
2004-01-13,1.2744048833847046,1.2797051668167114,1.2718924283981323,1.278592586517334,0.012403801388423185,1,0.3376144942580179,0.6298664557682251,0.0896967199439233,0.20255524156628388,0.857594067563856,0,0.5363745733997889,-1.0607062837818468,-1.4571586206519318,-3.080775865701758,-1.5516267796012218,-1.1719677799719668
2004-01-14,1.278805136680603,1.278805136680603,1.2406023740768433,1.2651021480560305,0.015843662883801395,-1,0.8648876667643886,2.4112329884788433,0.0,1.5463453217144547,0.6413089606450624,0,1.91912634801397,-0.39645233687007214,-2.020069581919903,-2.375259510736772,0.06327358632213655,-1.6660984632182214
2004-01-15,1.2655985355377195,1.2671059370040894,1.256897211074829,1.260096549987793,0.015092337956529242,-1,0.3645548864446326,0.6764177928339962,0.09987859208504667,0.21198431430431694,0.31339257563903455,1,0.5831175958698248,-1.623617245049828,-1.9788071738666975,-0.094468158949298,0.9801056314538802,-1.5268680142863043
2004-01-16,1.260001301765442,1.2610021829605105,1.2363996505737305,1.239802598953247,0.016360363880562678,-1,1.2346120758470647,1.5037888256268943,0.06117719644718308,0.20799955333264658,0.13831699623511728,2,1.2717210730764767,-0.3551899288168636,1.5291490861005468,2.0833431682420405,1.4813273038690078,0.563216422950882
2004-01-19,1.2386969327926636,1.2424057722091677,1.2340041399002075,1.235406756401062,0.015299199671015678,-1,0.2150554579554118,0.5491550204993447,0.24242048579381062,0.0916790767501223,0.16694571355599888,3,0.47079366521399746,1.8843390149174084,2.4385330970589107,2.9589128053205727,1.0781225613437746,0.6370172755739038
2004-01-20,1.235101580619812,1.2602077722549438,1.234994888305664,1.2589067220687866,0.016621024241450892,1,1.4322307159391157,1.5169272111643877,0.07827737732988557,0.006419117895386438,0.9483974071044582,0,1.1822765563772708,0.5541940821414989,1.0745737904031887,-0.047821782231521136,0.3796589996292629,-0.4308792038156441
2004-01-21,1.25809907913208,1.266993522644043,1.2565971612930298,1.2659028768539429,0.01579106918939253,1,0.49419058508748126,0.6583696915213835,0.06906725421941197,0.09511185221449027,0.8950935088463611,1,0.6594823414114735,0.5203797082616733,-0.6020158643730353,-1.3604105357151428,-1.729372049540352,-0.9449484610837645
2004-01-22,1.265806794166565,1.2748922109603882,1.2644941806793213,1.2725075483322144,0.015071997334949114,1,0.4445830248464569,0.6898906661133642,0.1582180898243822,0.08708955144252511,0.7706620808254514,2,0.6580078938315825,-1.1223955726347057,-1.880790243976811,-0.6949147907739178,-2.5069736457401888,-1.2104364499858968
2004-01-23,1.272394061088562,1.2775959968566897,1.2570078372955322,1.2583048343658447,0.01580748563177689,-1,0.891300934944044,1.3024310153267031,0.3290805311674937,0.08204954921516554,0.06299723229071302,0,1.3725976401995867,-0.7583946713421066,0.42748078186077426,-1.1273561851673155,-0.9181108809181197,0.925341103700157
2004-01-26,1.2574979066848757,1.2610976696014404,1.2461059093475342,1.2487980127334597,0.015698722248060806,-1,0.5541784747794156,0.9549669085812456,0.2293029241287062,0.1714855096731238,0.1795722010178265,1,0.918756931223268,1.1858754532029037,-0.36896151382521447,-0.6261834017633693,-0.4411052857698775,1.6367638860040148
2004-01-27,1.2485953569412231,1.2659990787506104,1.244694471359253,1.2636953592300415,0.016446173600500356,1,0.9181468380194503,1.295414234877665,0.14007632270759685,0.23719107415061794,0.8918675440363482,0,1.3713249173595534,-1.5548369670280995,-1.8120588549662593,-1.345591662778909,-0.8105382034448944,0.3798206493253572
2004-01-28,1.2634079456329346,1.2643983364105225,1.242004632949829,1.2441989183425903,0.017239177581859423,-1,1.114265874873153,1.299000683435037,0.05745000147977284,0.12728480708211107,0.0979867129442327,0,1.2485859258579795,-0.25722188793816564,0.2092453042491991,-0.07214377194466398,0.7844235884565975,3.0713284177513773
2004-01-29,1.2441060543060305,1.2526932954788208,1.2371032238006592,1.2410026788711548,0.017019296794699715,-1,0.18234451589340567,0.9160232567903044,0.5045591058418237,0.22911963505507493,0.2501242554232713,1,0.8216691609712312,0.4664671921873639,0.18507811599349708,1.0015206515213666,1.2965371957542975,3.2349419981868786
2004-01-30,1.2410026788711548,1.2485017776489258,1.235498309135437,1.2468050718307495,0.016483853023871592,1,0.35200465274664944,0.7888609838159442,0.1029313847750968,0.33392494629419794,0.8695189813074687,0,0.7448974853452938,-0.28138907619385545,0.535053459334008,0.5751782842073953,1.8434519846182909,2.063408741113733
2004-02-02,1.2475982904434204,1.2482056617736816,1.23960280418396,1.2433016300201416,0.015433053632651603,-1,0.27840636892418974,0.5574306805699601,0.039355227080674376,0.23966908456509609,0.429953163539617,0,0.5317317866058351,0.8164425355278696,0.8565673604012536,1.1114590797607884,2.0778691717738877,2.6354209457961044
2004-02-03,1.2537927627563477,1.2561078071594238,1.250500202178955,1.2534940242767334,0.015082803433535685,-1,0.01980656188557302,0.3717879772934377,0.1534889991292211,0.1984924162786436,0.5338860544217687,1,0.43004618608274,0.0401248248733847,0.2950165442329121,1.3083985252842691,1.1903588527702358,2.5441014029400666
2004-02-04,1.2545949220657349,1.2561078071594238,1.250500202178955,1.2539970874786377,0.013819443639793427,-1,0.04326039475103676,0.40577646442448045,0.10947510863118795,0.2530409610422557,0.6235969387755103,2,0.5791591357921331,0.2548917193595317,1.2682737004108848,1.2213018113726513,2.286904829294783,1.4653281693454359
2004-02-05,1.2537927627563477,1.263599514961243,1.2523951530456543,1.2571974992752075,0.013470766076566118,1,0.25275002917486467,0.8317538773893359,0.4752525320124436,0.1037513162020277,0.428613986743121,0,1.2724739789232173,1.0133819810513622,0.9664100920131022,0.8953423085373243,1.9384048024326024,1.4614288178890438
2004-02-06,1.2570078372955322,1.2726045846939087,1.2518935203552246,1.2700024843215942,0.014436139178181847,1,0.9001469759796689,1.4346678210186476,0.18024904998471852,0.3542717950542603,0.8743618227550838,1,2.001707483432102,-0.04697188903825423,-0.11803967251403163,1.0186311288838898,0.21995675649543828,-1.2519716475756246
2004-02-09,1.2655024528503418,1.2757054567337036,1.2655024528503418,1.2694060802459717,0.01387172113887251,1,0.2814090159793371,0.7355254464256851,0.454116430446348,0.0,0.3825958943322156,2,0.9565261122721492,-0.07106778347578285,1.0656030179221494,0.9719947104195055,0.5575517740222119,-0.9664100920131005
2004-02-10,1.269293189048767,1.2787070274353027,1.26739501953125,1.26850426197052,0.013530426040896541,-1,0.05830763021522677,0.836042255422076,0.6957532865618379,0.08198133864501135,0.09805884584580365,0,0.9580270047067387,1.1366708013979128,1.0430624938952804,0.3379964290094712,1.3537425501698226,-0.055799874676083314
2004-02-11,1.268295168876648,1.284703016281128,1.265806794166565,1.2830052375793457,0.014245865517385402,1,1.0325851163445174,1.3264355255566869,0.11917694293198876,0.17467346628018068,0.9101524796073508,0,1.306310983649785,-0.09360830750264205,-0.798674372388448,-0.5080512438999323,-0.8215766599493521,-2.629901431591244
2004-02-12,1.2833017110824585,1.284703016281128,1.279606819152832,1.2818048000335691,0.013025909732173468,-1,0.11491796578261806,0.3912354095091338,0.10757829798315481,0.16873914574336096,0.4312982456139915,0,0.38480164038013903,-0.705066064885802,-0.41444293639729063,0.3106800562745345,-0.47697598454354917,-2.9291839087091214
2004-02-13,1.2817062139511108,1.2889920473098757,1.2725075483322144,1.272799015045166,0.013487054964905187,-1,0.6604257882185802,1.2222459996311907,0.5402093620678062,0.02161084934480425,0.017681260033843647,1,1.3295681369777796,0.2906231284885219,1.015746121160337,-0.022902287560905243,-1.471928404071077,-1.8549724677046324
2004-02-16,1.2729934453964231,1.2790013551712036,1.2721998691558838,1.2765034437179563,0.012595645771627138,1,0.27866759554637527,0.5399870827298751,0.19831547334191232,0.06300401384158746,0.6327403382700576,0,0.580426537970097,0.7251229926718267,-0.31352541604941353,-0.06253304814626674,-1.523961866035311,-2.5147409723118344
2004-02-17,1.2764055728912354,1.2877968549728394,1.2763078212738037,1.2857933044433594,0.012448097495281606,1,0.7541499056930105,0.9229549899806384,0.16095234876168163,0.007852735525946269,0.8256119198563973,1,0.9774999645013828,-1.0386484087212524,-0.7876560408180979,-2.4876745252314185,-1.4095424248459072,-5.2193031139160375
2004-02-18,1.2863060235977173,1.2922067642211914,1.266592264175415,1.2725075483322144,0.014203617835347574,-1,0.9714761003470261,1.8033785717629849,0.415439269901317,0.4164632015146418,0.23093498394377995,0,1.9557318498399816,0.2509923679031616,-1.4490261165101679,-1.2104364499858968,-1.8083247716418944,-4.287984566361297
2004-02-19,1.27289617061615,1.2766989469528198,1.2659990787506104,1.2757054567337036,0.013736451217595829,1,0.20451323803014937,0.7789397736515369,0.07232510081232559,0.5021014348090619,0.9071493031184197,0,0.7525643884958414,-1.7000184844133177,-1.4614288178890502,-0.6218863840278066,-2.4522079241655725,-4.407230029880554
2004-02-20,1.2758032083511353,1.2760961055755615,1.250296950340271,1.2542015314102173,0.015344811753288456,-1,1.407751185757534,1.6812949972984623,0.0190877039833024,0.2544561075576259,0.15134530702017845,0,1.6043443967038213,0.23858966652428193,1.0781321003855058,-0.3592986551317366,-0.3830440636335624,-1.3973994250704438
2004-02-23,1.2500938177108765,1.2593982219696045,1.2457022666931152,1.2571974992752075,0.015124964223048563,1,0.4696660077718351,0.9055198461638888,0.14550267107695666,0.2903511673150971,0.8393158673513795,0,0.7844323397235881,0.8395424338612358,-0.5978883216560045,-0.990779106276525,-0.990779106276525,-1.1673830595183465
2004-02-24,1.2571974992752075,1.2711002826690674,1.2528972625732422,1.2677966356277466,0.015535371672752115,1,0.6822583054854849,1.1717144899566154,0.21265323488302193,0.27680294958810847,0.8185110479508573,1,0.9681170225985692,-1.437430755517241,-1.8303215401377644,-1.4611761640190744,-3.809760689070132,-2.8717561565778205
2004-02-25,1.2678931951522827,1.270405888557434,1.2483927011489868,1.249703288078308,0.016399080437511468,-1,1.1092028692271538,1.3423427912515153,0.15322160377991684,0.0799183182444447,0.05953644535903823,0,1.2173929095070832,-0.39289078462051646,-0.023745408501832377,-0.39289078462051646,-2.4796597947193897,-2.1438439090413985
2004-02-26,1.2500938177108765,1.251799464225769,1.2396950721740725,1.244802951812744,0.015826455319402813,-1,0.3343051739226841,0.7648201576038883,0.10777185923631939,0.3227431244448848,0.42198564098520824,1,0.6591678070542062,0.369145376118683,0.0,-1.9794391489323746,-1.955022105714985,-0.7824027542555493
2004-02-27,1.244802951812744,1.2507035732269287,1.2380987405776978,1.2494065761566162,0.015396905630046566,1,0.29899672404878985,0.8186601225010454,0.08423751508754149,0.435425883364714,0.8971031899902588,0,0.8016160139737166,-0.3691453761186822,-2.3485845250510624,-2.455914386217562,-1.014355361436881,-2.1849090227020076
2004-03-01,1.2539026737213137,1.2541072368621826,1.242992639541626,1.244802951812744,0.014825931188781245,-1,0.6137706827788006,0.7496727982230915,0.013797658862986707,0.12210445658130412,0.1628770003002932,0,0.7308385721228485,-1.9794391489323746,-2.0867690100988736,-1.955022105714985,-0.17660395324181966,-1.423828021031017
2004-03-02,1.245004415512085,1.245004415512085,1.2203009128570557,1.220405101776123,0.01614294071761432,-1,1.523843404140142,1.5302975515529302,0.0,0.006454147412788142,0.00421757677533924,1,1.4964471403812867,-0.10732986116650926,0.02441704321739136,1.3342291636141796,0.9380045324923089,0.46605756172010004
2004-03-03,1.2201966047286987,1.2220009565353394,1.20689857006073,1.2190959453582764,0.016004200151880327,-1,0.06877315704484284,0.9436514372031896,0.11274239196693828,0.7621358881914084,0.8076455544329376,2,0.998442691684481,0.13174690438390235,1.4415590247806764,1.9101650568570445,0.33581588567798304,0.29545072715287657
2004-03-04,1.219393253326416,1.224095106124878,1.214299559593201,1.220703125,0.015176379669186554,1,0.08630989090523938,0.6454468552579418,0.22350397122476168,0.3356329931279407,0.6537221160750064,0,0.6679917406431762,1.309812120396789,1.7784181524731602,0.913587489274915,1.1726193514594225,1.47940305887573
2004-03-05,1.220494508743286,1.242699146270752,1.2179970741271973,1.2367972135543823,0.016446471999102305,1,0.9912584785348652,1.5019678472625009,0.35885706774630893,0.1518523009813267,0.7610753995830438,1,1.445950604223919,0.4686060320763792,-0.39622463112186357,-1.1057431391026857,-1.1705536612651202,-0.8031583279645519
2004-03-08,1.2365065813064575,1.242606520652771,1.2345983982086182,1.242606520652771,0.015321358725109042,1,0.3981330543691753,0.5226770411052978,0.0,0.1245439867361225,1.0,2,0.4864514540609444,-0.8648306631982297,-1.574349171179062,-0.6057988010137232,-1.2472240677891895,-0.6465472662094889
2004-03-09,1.242606520652771,1.246401071548462,1.228697419166565,1.2319064140319824,0.015638997879347433,-1,0.684193878874997,1.1320196165047176,0.24263389028921928,0.2051918473405012,0.18126174171262346,0,1.1753574532141144,-0.7095185079808273,0.25903186218451196,-0.7743290301432624,-0.4719469707722035,0.2108771901495093
2004-03-10,1.242606520652771,1.246401071548462,1.220703125,1.2231967449188232,0.016980191035229363,-1,1.143083472599198,1.513407387181071,0.22346927003460904,0.1468546445472637,0.09703576564457021,1,1.495678165194143,0.968550370165335,-0.06481052216243065,0.32712510338986367,-0.040365158525112216,-0.762804740815467
2004-03-11,1.2231967449188232,1.238006830215454,1.217404007911682,1.235101580619812,0.01746320853770174,1,0.6817095309425604,1.1797844742729988,0.16636402121465116,0.33171092211578734,0.8589877856146843,0,1.065134888284382,-1.033360892327776,-0.6414252667754745,-0.7309788329567117,0.3067837074162904,-1.7483555675591351
2004-03-12,1.234994888305664,1.235406756401062,1.217893362045288,1.2224042415618896,0.017469899980111368,-1,0.7207051418787889,1.002489675139072,0.023575870260667837,0.2582086629996153,0.2575674038376454,0,0.9781184503820225,0.3919356255522966,0.3023820593710534,0.024445363637333857,0.3673953333005763,-0.7974844744376111
2004-03-15,1.2214038372039795,1.2314057350158691,1.2212995290756226,1.22720468044281,0.016488074108129396,1,0.3518205462195538,0.6129403515516556,0.25479352806813044,0.006326277263971344,0.5843094235464807,0,0.5515041673280426,-0.08955356618123975,-0.36749026191497597,0.9482089741917628,0.6006768015797129,-0.8675403450770695
2004-03-16,1.2269035577774048,1.2371950149536133,1.2246047258377075,1.2261061668395996,0.015968369442499578,-1,0.04993565189460933,0.7884517678052271,0.6444901724792224,0.0940259434313955,0.11925389385977371,0,0.7276727150463531,-0.2779366957337286,1.0377625403729998,0.0650132739295079,0.6828241609217012,-0.6221451269705901
2004-03-17,1.2260010242462158,1.2291958332061768,1.2182939052581787,1.2227030992507937,0.015292843909899375,-1,0.21565151745826203,0.7128777362947517,0.2089087535832934,0.28831746525319635,0.4044416743209756,1,0.7600908265817332,1.3156992361067537,0.3429499696632506,0.9681670634946716,-0.7224395822903544,0.7006165501474183
2004-03-18,1.2227030992507937,1.241896629333496,1.2225985527038574,1.2388964891433716,0.01582687493919795,1,1.0231577588619354,1.219323252617843,0.18955985952060275,0.006605634235305031,0.8445368288404043,0,1.3704094365274337,-0.9727492664434986,-0.3475321726120594,-0.35493837945129514,-2.0551392749754402,-0.19309247920082828
2004-03-19,1.2386969327926636,1.2406947612762451,1.2264070510864258,1.2269035577774048,0.015621652972614135,-1,0.7549377159980069,0.9146093703954827,0.12788841789558877,0.03178323650188718,0.034750613246116106,0,1.0633235270111536,0.6252170938314305,0.6178108869921893,-1.065389551953608,-1.1648798077381899,-1.1479046367109071
2004-03-22,1.2277017831802368,1.23960280418396,1.2227030992507937,1.2345983982086182,0.015792059900687754,1,0.43671408744346235,1.070139363670365,0.31689380655932364,0.31653146966757906,0.7038761330370645,0,1.1422160272007877,-0.007406206839240899,-1.6906066457850435,-1.707607102363375,-1.4682171466567795,-2.733962281232544
2004-03-23,1.2345983982086182,1.236996054649353,1.2272950410842896,1.2345069646835327,0.014979920389271184,-1,0.006103739052641102,0.6476011429280673,0.16005802290191717,0.48143938097350897,0.743419597434196,0,0.6823201130911777,-1.6832004389458075,-1.7002008955241394,-1.7826906947303829,-1.304969287892292,-1.7487334069711695
2004-03-24,1.2345983982086182,1.236996054649353,1.2110936641693115,1.2139016389846802,0.016436249734707226,-1,1.259214209932218,1.5759306957563026,0.14587612621095114,0.17084035961313349,0.10840601053915365,1,1.5043978808196492,-0.017000456578329777,-0.0994902557845748,0.222389499128257,1.4230561324377615,0.222389499128257
2004-03-25,1.2140047550201416,1.219705581665039,1.210800290107727,1.2136952877044678,0.015432121977721197,-1,0.020053451892137388,0.5770620249223187,0.36941301093443535,0.18759556209574596,0.3250873458897233,2,0.5882264935392192,-0.08248979920623833,0.23938995570659066,0.39523160763184273,1.8620467957746234,-0.4951630426659348
2004-03-26,1.2137985229492188,1.2210012674331665,1.208999752998352,1.212694525718689,0.014974707638666967,-1,0.07372412585065079,0.8014523371277528,0.48099399719492186,0.24673421408218016,0.30785887401168105,3,0.8174314354984622,0.32187975491283805,0.4777214068380782,1.5225463882223542,0.016975171027265337,-0.33778217242121794
2004-03-29,1.2114017009735107,1.2170039415359497,1.2065054178237915,1.216604232788086,0.014377883115132465,1,0.3618426838579334,0.7301856349846588,0.027800250194208575,0.3405427009325168,0.961927147204433,0,0.7833698030634574,0.15584165192525537,1.2006666333095075,1.6226568400680093,-1.265745134575765,-0.7671614576985133
2004-03-30,1.216604232788086,1.2225985527038574,1.2155985832214355,1.2185016870498655,0.01339416129743772,1,0.14166279019967773,0.5226134975514262,0.30586951754684666,0.07508118980490175,0.414730926430486,1,0.5442560227786717,1.0448249813842572,1.466815188142781,-0.4607462358108081,-0.44376411907887886,-2.047900701290653
2004-03-31,1.2182048559188845,1.2321947813034058,1.2175966501235962,1.231299638748169,0.013554690615087302,1,0.9660702114963106,1.0769800354986228,0.0660393203103036,0.04487050369200852,0.9386810171650688,2,1.377093055946022,0.4219902067585174,-1.505571217195067,-2.4664117678852717,-1.2006666333095108,-3.017481900461782
2004-04-01,1.2311935424804688,1.2384973764419556,1.225895881652832,1.2365065813064575,0.013427597838292133,1,0.3956805148600235,0.9384772273404883,0.14826145074294672,0.3945352617375181,0.8420191279834262,3,1.1112501077515975,-1.9275614239535832,-2.8884019746437786,-1.9105793072216448,-2.3572098384405487,-3.1056015711538256
